scores,mean_scores,record
0,0.05128205128205128,1
0,0.05084745762711865,1
0,0.05042016806722689,1
0,0.05,1
0,0.049586776859504134,1
0,0.04918032786885246,1
0,0.04878048780487805,1
0,0.04838709677419355,1
0,0.048,1
0,0.047619047619047616,1
0,0.047244094488188976,1
0,0.046875,1
0,0.046511627906976744,1
0,0.046153846153846156,1
0,0.04580152671755725,1
0,0.045454545454545456,1
0,0.045112781954887216,1
0,0.04477611940298507,1
0,0.044444444444444446,1
0,0.04411764705882353,1
0,0.043795620437956206,1
0,0.043478260869565216,1
0,0.04316546762589928,1
0,0.04285714285714286,1
0,0.0425531914893617,1
0,0.04225352112676056,1
0,0.04195804195804196,1
0,0.041666666666666664,1
0,0.041379310344827586,1
0,0.0410958904109589,1
0,0.04081632653061224,1
0,0.04054054054054054,1
0,0.040268456375838924,1
0,0.04,1
0,0.039735099337748346,1
0,0.039473684210526314,1
0,0.0392156862745098,1
0,0.03896103896103896,1
0,0.03870967741935484,1
0,0.038461538461538464,1
0,0.03821656050955414,1
0,0.0379746835443038,1
0,0.03773584905660377,1
0,0.0375,1
0,0.037267080745341616,1
0,0.037037037037037035,1
0,0.03680981595092025,1
0,0.036585365853658534,1
0,0.03636363636363636,1
0,0.03614457831325301,1
0,0.03592814371257485,1
0,0.03571428571428571,1
0,0.03550295857988166,1
0,0.03529411764705882,1
0,0.03508771929824561,1
0,0.03488372093023256,1
0,0.03468208092485549,1
0,0.034482758620689655,1
0,0.03428571428571429,1
0,0.03409090909090909,1
0,0.03389830508474576,1
0,0.033707865168539325,1
0,0.0335195530726257,1
0,0.03333333333333333,1
0,0.03314917127071823,1
0,0.03296703296703297,1
0,0.03278688524590164,1
0,0.03260869565217391,1
0,0.032432432432432434,1
0,0.03225806451612903,1
0,0.03208556149732621,1
0,0.031914893617021274,1
0,0.031746031746031744,1
0,0.031578947368421054,1
0,0.031413612565445025,1
0,0.03125,1
0,0.031088082901554404,1
0,0.030927835051546393,1
0,0.03076923076923077,1
0,0.030612244897959183,1
0,0.030456852791878174,1
0,0.030303030303030304,1
0,0.03015075376884422,1
0,0.03,1
0,0.029850746268656716,1
0,0.0297029702970297,1
0,0.029556650246305417,1
0,0.029411764705882353,1
0,0.02926829268292683,1
0,0.02912621359223301,1
0,0.028985507246376812,1
0,0.028846153846153848,1
0,0.028708133971291867,1
0,0.02857142857142857,1
0,0.02843601895734597,1
0,0.02830188679245283,1
0,0.028169014084507043,1
0,0.028037383177570093,1
0,0.027906976744186046,1
0,0.027777777777777776,1
0,0.027649769585253458,1
0,0.027522935779816515,1
0,0.0273972602739726,1
0,0.02727272727272727,1
0,0.027149321266968326,1
0,0.02702702702702703,1
0,0.026905829596412557,1
0,0.026785714285714284,1
0,0.02666666666666667,1
0,0.02654867256637168,1
0,0.02643171806167401,1
0,0.02631578947368421,1
0,0.026200873362445413,1
0,0.02608695652173913,1
0,0.025974025974025976,1
0,0.02586206896551724,1
0,0.02575107296137339,1
0,0.02564102564102564,1
0,0.02553191489361702,1
0,0.025423728813559324,1
0,0.02531645569620253,1
0,0.025210084033613446,1
0,0.02510460251046025,1
0,0.025,1
0,0.024896265560165973,1
0,0.024793388429752067,1
0,0.024691358024691357,1
0,0.02459016393442623,1
0,0.024489795918367346,1
0,0.024390243902439025,1
0,0.024291497975708502,1
0,0.024193548387096774,1
0,0.024096385542168676,1
0,0.024,1
0,0.02390438247011952,1
0,0.023809523809523808,1
0,0.023715415019762844,1
0,0.023622047244094488,1
0,0.023529411764705882,1
0,0.0234375,1
0,0.023346303501945526,1
0,0.023255813953488372,1
0,0.023166023166023165,1
0,0.023076923076923078,1
0,0.022988505747126436,1
0,0.022900763358778626,1
0,0.022813688212927757,1
0,0.022727272727272728,1
0,0.022641509433962263,1
0,0.022556390977443608,1
0,0.02247191011235955,1
0,0.022388059701492536,1
0,0.022304832713754646,1
0,0.022222222222222223,1
0,0.02214022140221402,1
0,0.022058823529411766,1
0,0.02197802197802198,1
0,0.021897810218978103,1
0,0.02181818181818182,1
0,0.021739130434782608,1
0,0.021660649819494584,1
0,0.02158273381294964,1
0,0.021505376344086023,1
0,0.02142857142857143,1
0,0.021352313167259787,1
0,0.02127659574468085,1
0,0.02120141342756184,1
0,0.02112676056338028,1
0,0.021052631578947368,1
0,0.02097902097902098,1
0,0.020905923344947737,1
0,0.020833333333333332,1
0,0.020761245674740483,1
0,0.020689655172413793,1
0,0.020618556701030927,1
0,0.02054794520547945,1
0,0.020477815699658702,1
0,0.02040816326530612,1
0,0.020338983050847456,1
0,0.02027027027027027,1
0,0.020202020202020204,1
0,0.020134228187919462,1
0,0.020066889632107024,1
0,0.02,1
0,0.019933554817275746,1
0,0.019867549668874173,1
0,0.019801980198019802,1
0,0.019736842105263157,1
0,0.019672131147540985,1
0,0.0196078431372549,1
0,0.019543973941368076,1
0,0.01948051948051948,1
0,0.019417475728155338,1
0,0.01935483870967742,1
0,0.01929260450160772,1
0,0.019230769230769232,1
0,0.019169329073482427,1
0,0.01910828025477707,1
0,0.01904761904761905,1
0,0.0189873417721519,1
0,0.01892744479495268,1
0,0.018867924528301886,1
0,0.018808777429467086,1
0,0.01875,1
0,0.018691588785046728,1
0,0.018633540372670808,1
0,0.018575851393188854,1
0,0.018518518518518517,1
0,0.018461538461538463,1
0,0.018404907975460124,1
0,0.01834862385321101,1
0,0.018292682926829267,1
0,0.0182370820668693,1
0,0.01818181818181818,1
0,0.01812688821752266,1
0,0.018072289156626505,1
0,0.018018018018018018,1
0,0.017964071856287425,1
0,0.01791044776119403,1
0,0.017857142857142856,1
0,0.017804154302670624,1
0,0.01775147928994083,1
0,0.017699115044247787,1
0,0.01764705882352941,1
0,0.017595307917888565,1
0,0.017543859649122806,1
0,0.01749271137026239,1
0,0.01744186046511628,1
0,0.017391304347826087,1
0,0.017341040462427744,1
0,0.01729106628242075,1
0,0.017241379310344827,1
0,0.017191977077363897,1
0,0.017142857142857144,1
0,0.017094017094017096,1
0,0.017045454545454544,1
0,0.0169971671388102,1
0,0.01694915254237288,1
0,0.016901408450704224,1
0,0.016853932584269662,1
0,0.01680672268907563,1
0,0.01675977653631285,1
0,0.016713091922005572,1
0,0.016666666666666666,1
0,0.01662049861495845,1
0,0.016574585635359115,1
0,0.01652892561983471,1
0,0.016483516483516484,1
0,0.01643835616438356,1
0,0.01639344262295082,1
0,0.01634877384196185,1
0,0.016304347826086956,1
0,0.016260162601626018,1
0,0.016216216216216217,1
0,0.016172506738544475,1
0,0.016129032258064516,1
0,0.0160857908847185,1
0,0.016042780748663103,1
0,0.016,1
0,0.015957446808510637,1
0,0.015915119363395226,1
0,0.015873015873015872,1
0,0.0158311345646438,1
0,0.015789473684210527,1
0,0.015748031496062992,1
0,0.015706806282722512,1
0,0.015665796344647518,1
0,0.015625,1
0,0.015584415584415584,1
0,0.015544041450777202,1
0,0.015503875968992248,1
0,0.015463917525773196,1
0,0.015424164524421594,1
0,0.015384615384615385,1
0,0.015345268542199489,1
0,0.015306122448979591,1
0,0.015267175572519083,1
0,0.015228426395939087,1
0,0.015189873417721518,1
0,0.015151515151515152,1
0,0.015113350125944584,1
0,0.01507537688442211,1
0,0.015037593984962405,1
0,0.015,1
0,0.014962593516209476,1
0,0.014925373134328358,1
0,0.01488833746898263,1
0,0.01485148514851485,1
0,0.014814814814814815,1
0,0.014778325123152709,1
0,0.014742014742014743,1
0,0.014705882352941176,1
0,0.014669926650366748,1
0,0.014634146341463415,1
0,0.014598540145985401,1
0,0.014563106796116505,1
0,0.014527845036319613,1
0,0.014492753623188406,1
0,0.014457831325301205,1
0,0.014423076923076924,1
0,0.014388489208633094,1
0,0.014354066985645933,1
0,0.014319809069212411,1
0,0.014285714285714285,1
0,0.014251781472684086,1
0,0.014218009478672985,1
0,0.014184397163120567,1
0,0.014150943396226415,1
0,0.01411764705882353,1
0,0.014084507042253521,1
0,0.01405152224824356,1
0,0.014018691588785047,1
0,0.013986013986013986,1
0,0.013953488372093023,1
0,0.013921113689095127,1
0,0.013888888888888888,1
0,0.013856812933025405,1
0,0.013824884792626729,1
0,0.013793103448275862,1
0,0.013761467889908258,1
0,0.013729977116704805,1
0,0.0136986301369863,1
0,0.01366742596810934,1
0,0.013636363636363636,1
0,0.013605442176870748,1
0,0.013574660633484163,1
0,0.013544018058690745,1
0,0.013513513513513514,1
0,0.01348314606741573,1
0,0.013452914798206279,1
0,0.013422818791946308,1
0,0.013392857142857142,1
0,0.013363028953229399,1
0,0.013333333333333334,1
0,0.013303769401330377,1
0,0.01327433628318584,1
0,0.013245033112582781,1
0,0.013215859030837005,1
0,0.013186813186813187,1
0,0.013157894736842105,1
0,0.01312910284463895,1
0,0.013100436681222707,1
0,0.013071895424836602,1
0,0.013043478260869565,1
0,0.013015184381778741,1
0,0.012987012987012988,1
0,0.012958963282937365,1
0,0.01293103448275862,1
0,0.012903225806451613,1
0,0.012875536480686695,1
0,0.01284796573875803,1
0,0.01282051282051282,1
0,0.01279317697228145,1
0,0.01276595744680851,1
0,0.012738853503184714,1
0,0.012711864406779662,1
0,0.012684989429175475,1
0,0.012658227848101266,1
0,0.01263157894736842,1
0,0.012605042016806723,1
0,0.012578616352201259,1
0,0.012552301255230125,1
0,0.012526096033402923,1
0,0.0125,1
0,0.012474012474012475,1
0,0.012448132780082987,1
0,0.012422360248447204,1
0,0.012396694214876033,1
0,0.012371134020618556,1
0,0.012345679012345678,1
0,0.012320328542094456,1
0,0.012295081967213115,1
0,0.012269938650306749,1
0,0.012244897959183673,1
0,0.012219959266802444,1
0,0.012195121951219513,1
0,0.012170385395537525,1
0,0.012145748987854251,1
0,0.012121212121212121,1
0,0.012096774193548387,1
0,0.012072434607645875,1
0,0.012048192771084338,1
0,0.012024048096192385,1
0,0.012,1
